# STN,YYYYMMDD,H,Datetime,   DD,   FH,Direction,Wind_speed
330,20221211,1,2022-12-11 01:00:00+00:00,210,50,SW,Mid
330,20221211,2,2022-12-11 02:00:00+00:00,170,40,S,Mid
330,20221211,3,2022-12-11 03:00:00+00:00,180,60,S,Mid
330,20221211,4,2022-12-11 04:00:00+00:00,190,60,S,Mid
330,20221211,5,2022-12-11 05:00:00+00:00,170,50,S,Mid
330,20221211,6,2022-12-11 06:00:00+00:00,190,60,S,Mid
330,20221211,7,2022-12-11 07:00:00+00:00,180,60,S,Mid
330,20221211,8,2022-12-11 08:00:00+00:00,180,60,S,Mid
330,20221211,9,2022-12-11 09:00:00+00:00,190,60,S,Mid
330,20221211,10,2022-12-11 10:00:00+00:00,190,60,S,Mid
330,20221211,11,2022-12-11 11:00:00+00:00,190,60,S,Mid
330,20221211,12,2022-12-11 12:00:00+00:00,190,60,S,Mid
330,20221211,13,2022-12-11 13:00:00+00:00,180,60,S,Mid
330,20221211,14,2022-12-11 14:00:00+00:00,170,50,S,Mid
330,20221211,15,2022-12-11 15:00:00+00:00,180,50,S,Mid
330,20221211,16,2022-12-11 16:00:00+00:00,170,50,S,Mid
330,20221211,17,2022-12-11 17:00:00+00:00,170,40,S,Mid
330,20221211,18,2022-12-11 18:00:00+00:00,170,40,S,Mid
330,20221211,19,2022-12-11 19:00:00+00:00,150,40,SE,Mid
330,20221211,20,2022-12-11 20:00:00+00:00,140,50,SE,Mid
330,20221211,21,2022-12-11 21:00:00+00:00,160,50,S,Mid
330,20221211,22,2022-12-11 22:00:00+00:00,160,50,S,Mid
330,20221211,23,2022-12-11 23:00:00+00:00,150,40,SE,Mid
330,20221211,24,2022-12-12 00:00:00+00:00,170,50,S,Mid
330,20221212,1,2022-12-12 01:00:00+00:00,160,50,S,Mid
330,20221212,2,2022-12-12 02:00:00+00:00,160,40,S,Mid
330,20221212,3,2022-12-12 03:00:00+00:00,170,40,S,Mid
330,20221212,4,2022-12-12 04:00:00+00:00,170,50,S,Mid
330,20221212,5,2022-12-12 05:00:00+00:00,150,40,SE,Mid
330,20221212,6,2022-12-12 06:00:00+00:00,150,30,SE,Low
330,20221212,7,2022-12-12 07:00:00+00:00,180,40,S,Mid
330,20221212,8,2022-12-12 08:00:00+00:00,160,30,S,Low
330,20221212,9,2022-12-12 09:00:00+00:00,170,40,S,Mid
330,20221212,10,2022-12-12 10:00:00+00:00,160,40,S,Mid
330,20221212,11,2022-12-12 11:00:00+00:00,170,50,S,Mid
330,20221212,12,2022-12-12 12:00:00+00:00,170,50,S,Mid
330,20221212,13,2022-12-12 13:00:00+00:00,170,40,S,Mid
330,20221212,14,2022-12-12 14:00:00+00:00,170,40,S,Mid
330,20221212,15,2022-12-12 15:00:00+00:00,160,40,S,Mid
330,20221212,16,2022-12-12 16:00:00+00:00,150,30,SE,Low
330,20221212,17,2022-12-12 17:00:00+00:00,150,40,SE,Mid
330,20221212,18,2022-12-12 18:00:00+00:00,110,40,E,Mid
330,20221212,19,2022-12-12 19:00:00+00:00,140,40,SE,Mid
330,20221212,20,2022-12-12 20:00:00+00:00,120,40,SE,Mid
330,20221212,21,2022-12-12 21:00:00+00:00,140,30,SE,Low
330,20221212,22,2022-12-12 22:00:00+00:00,140,40,SE,Mid
330,20221212,23,2022-12-12 23:00:00+00:00,150,40,SE,Mid
330,20221212,24,2022-12-13 00:00:00+00:00,160,40,S,Mid
330,20221213,1,2022-12-13 01:00:00+00:00,150,30,SE,Low
330,20221213,2,2022-12-13 02:00:00+00:00,120,30,SE,Low
330,20221213,3,2022-12-13 03:00:00+00:00,120,40,SE,Mid
330,20221213,4,2022-12-13 04:00:00+00:00,110,30,E,Low
330,20221213,5,2022-12-13 05:00:00+00:00,110,40,E,Mid
330,20221213,6,2022-12-13 06:00:00+00:00,110,40,E,Mid
330,20221213,7,2022-12-13 07:00:00+00:00,110,40,E,Mid
330,20221213,8,2022-12-13 08:00:00+00:00,110,20,E,Low
330,20221213,9,2022-12-13 09:00:00+00:00,110,30,E,Low
330,20221213,10,2022-12-13 10:00:00+00:00,110,30,E,Low
330,20221213,11,2022-12-13 11:00:00+00:00,100,30,E,Low
330,20221213,12,2022-12-13 12:00:00+00:00,90,30,E,Low
330,20221213,13,2022-12-13 13:00:00+00:00,100,30,E,Low
330,20221213,14,2022-12-13 14:00:00+00:00,100,30,E,Low
330,20221213,15,2022-12-13 15:00:00+00:00,100,30,E,Low
330,20221213,16,2022-12-13 16:00:00+00:00,100,50,E,Mid
330,20221213,17,2022-12-13 17:00:00+00:00,100,40,E,Mid
330,20221213,18,2022-12-13 18:00:00+00:00,100,40,E,Mid
330,20221213,19,2022-12-13 19:00:00+00:00,110,40,E,Mid
330,20221213,20,2022-12-13 20:00:00+00:00,110,50,E,Mid
330,20221213,21,2022-12-13 21:00:00+00:00,110,60,E,Mid
330,20221213,22,2022-12-13 22:00:00+00:00,100,50,E,Mid
330,20221213,23,2022-12-13 23:00:00+00:00,110,50,E,Mid
330,20221213,24,2022-12-14 00:00:00+00:00,100,50,E,Mid
330,20221214,1,2022-12-14 01:00:00+00:00,100,40,E,Mid
330,20221214,2,2022-12-14 02:00:00+00:00,100,40,E,Mid
330,20221214,3,2022-12-14 03:00:00+00:00,100,30,E,Low
330,20221214,4,2022-12-14 04:00:00+00:00,100,40,E,Mid
330,20221214,5,2022-12-14 05:00:00+00:00,80,30,E,Low
330,20221214,6,2022-12-14 06:00:00+00:00,80,40,E,Mid
330,20221214,7,2022-12-14 07:00:00+00:00,80,40,E,Mid
330,20221214,8,2022-12-14 08:00:00+00:00,60,40,NE,Mid
330,20221214,9,2022-12-14 09:00:00+00:00,70,40,E,Mid
330,20221214,10,2022-12-14 10:00:00+00:00,70,40,E,Mid
330,20221214,11,2022-12-14 11:00:00+00:00,70,20,E,Low
330,20221214,12,2022-12-14 12:00:00+00:00,30,30,NE,Low
330,20221214,13,2022-12-14 13:00:00+00:00,20,30,N,Low
330,20221214,14,2022-12-14 14:00:00+00:00,350,20,N,Low
330,20221214,15,2022-12-14 15:00:00+00:00,360,10,N,Low
330,20221214,16,2022-12-14 16:00:00+00:00,240,10,SW,Low
330,20221214,17,2022-12-14 17:00:00+00:00,260,20,W,Low
330,20221214,18,2022-12-14 18:00:00+00:00,200,20,S,Low
330,20221214,19,2022-12-14 19:00:00+00:00,200,20,S,Low
330,20221214,20,2022-12-14 20:00:00+00:00,210,30,SW,Low
330,20221214,21,2022-12-14 21:00:00+00:00,20,40,N,Mid
330,20221214,22,2022-12-14 22:00:00+00:00,130,30,SE,Low
330,20221214,23,2022-12-14 23:00:00+00:00,180,20,S,Low
330,20221214,24,2022-12-15 00:00:00+00:00,170,40,S,Mid
330,20221215,1,2022-12-15 01:00:00+00:00,220,30,SW,Low
330,20221215,2,2022-12-15 02:00:00+00:00,230,20,SW,Low
330,20221215,3,2022-12-15 03:00:00+00:00,200,30,S,Low
330,20221215,4,2022-12-15 04:00:00+00:00,220,30,SW,Low
330,20221215,5,2022-12-15 05:00:00+00:00,210,30,SW,Low
330,20221215,6,2022-12-15 06:00:00+00:00,210,30,SW,Low
330,20221215,7,2022-12-15 07:00:00+00:00,210,40,SW,Mid
330,20221215,8,2022-12-15 08:00:00+00:00,220,40,SW,Mid
330,20221215,9,2022-12-15 09:00:00+00:00,200,40,S,Mid
330,20221215,10,2022-12-15 10:00:00+00:00,240,40,SW,Mid
330,20221215,11,2022-12-15 11:00:00+00:00,280,40,W,Mid
330,20221215,12,2022-12-15 12:00:00+00:00,220,50,SW,Mid
330,20221215,13,2022-12-15 13:00:00+00:00,250,50,W,Mid
330,20221215,14,2022-12-15 14:00:00+00:00,280,60,W,Mid
330,20221215,15,2022-12-15 15:00:00+00:00,290,60,W,Mid
330,20221215,16,2022-12-15 16:00:00+00:00,290,60,W,Mid
330,20221215,17,2022-12-15 17:00:00+00:00,290,60,W,Mid
330,20221215,18,2022-12-15 18:00:00+00:00,330,80,NW,High
330,20221215,19,2022-12-15 19:00:00+00:00,250,40,W,Mid
330,20221215,20,2022-12-15 20:00:00+00:00,230,30,SW,Low
330,20221215,21,2022-12-15 21:00:00+00:00,20,70,N,Mid
330,20221215,22,2022-12-15 22:00:00+00:00,20,100,N,High
330,20221215,23,2022-12-15 23:00:00+00:00,30,120,NE,Extreme
330,20221215,24,2022-12-16 00:00:00+00:00,20,120,N,Extreme
330,20221216,1,2022-12-16 01:00:00+00:00,30,130,NE,Extreme
330,20221216,2,2022-12-16 02:00:00+00:00,30,120,NE,Extreme
330,20221216,3,2022-12-16 03:00:00+00:00,30,100,NE,High
330,20221216,4,2022-12-16 04:00:00+00:00,60,70,NE,Mid
330,20221216,5,2022-12-16 05:00:00+00:00,60,60,NE,Mid
330,20221216,6,2022-12-16 06:00:00+00:00,40,30,NE,Low
330,20221216,7,2022-12-16 07:00:00+00:00,40,40,NE,Mid
330,20221216,8,2022-12-16 08:00:00+00:00,70,40,E,Mid
330,20221216,9,2022-12-16 09:00:00+00:00,60,40,NE,Mid
330,20221216,10,2022-12-16 10:00:00+00:00,70,20,E,Low
330,20221216,11,2022-12-16 11:00:00+00:00,70,10,E,Low
330,20221216,12,2022-12-16 12:00:00+00:00,50,40,NE,Mid
330,20221216,13,2022-12-16 13:00:00+00:00,40,50,NE,Mid
330,20221216,14,2022-12-16 14:00:00+00:00,40,50,NE,Mid
330,20221216,15,2022-12-16 15:00:00+00:00,70,40,E,Mid
330,20221216,16,2022-12-16 16:00:00+00:00,100,30,E,Low
330,20221216,17,2022-12-16 17:00:00+00:00,130,30,SE,Low
330,20221216,18,2022-12-16 18:00:00+00:00,130,20,SE,Low
330,20221216,19,2022-12-16 19:00:00+00:00,140,20,SE,Low
330,20221216,20,2022-12-16 20:00:00+00:00,200,20,S,Low
330,20221216,21,2022-12-16 21:00:00+00:00,170,20,S,Low
330,20221216,22,2022-12-16 22:00:00+00:00,170,20,S,Low
330,20221216,23,2022-12-16 23:00:00+00:00,200,30,S,Low
330,20221216,24,2022-12-17 00:00:00+00:00,190,50,S,Mid
330,20221217,1,2022-12-17 01:00:00+00:00,200,50,S,Mid
330,20221217,2,2022-12-17 02:00:00+00:00,180,50,S,Mid
330,20221217,3,2022-12-17 03:00:00+00:00,180,50,S,Mid
330,20221217,4,2022-12-17 04:00:00+00:00,170,60,S,Mid
330,20221217,5,2022-12-17 05:00:00+00:00,180,50,S,Mid
330,20221217,6,2022-12-17 06:00:00+00:00,180,60,S,Mid
330,20221217,7,2022-12-17 07:00:00+00:00,180,60,S,Mid
330,20221217,8,2022-12-17 08:00:00+00:00,180,70,S,Mid
330,20221217,9,2022-12-17 09:00:00+00:00,200,70,S,Mid
330,20221217,10,2022-12-17 10:00:00+00:00,190,70,S,Mid
330,20221217,11,2022-12-17 11:00:00+00:00,180,70,S,Mid
330,20221217,12,2022-12-17 12:00:00+00:00,190,70,S,Mid
330,20221217,13,2022-12-17 13:00:00+00:00,190,80,S,High
330,20221217,14,2022-12-17 14:00:00+00:00,190,80,S,High
330,20221217,15,2022-12-17 15:00:00+00:00,180,80,S,High
330,20221217,16,2022-12-17 16:00:00+00:00,180,70,S,Mid
330,20221217,17,2022-12-17 17:00:00+00:00,170,70,S,Mid
330,20221217,18,2022-12-17 18:00:00+00:00,170,70,S,Mid
330,20221217,19,2022-12-17 19:00:00+00:00,150,60,SE,Mid
330,20221217,20,2022-12-17 20:00:00+00:00,170,70,S,Mid
330,20221217,21,2022-12-17 21:00:00+00:00,170,70,S,Mid
330,20221217,22,2022-12-17 22:00:00+00:00,170,60,S,Mid
330,20221217,23,2022-12-17 23:00:00+00:00,160,60,S,Mid
330,20221217,24,2022-12-18 00:00:00+00:00,150,60,SE,Mid
330,20221218,1,2022-12-18 01:00:00+00:00,160,60,S,Mid
330,20221218,2,2022-12-18 02:00:00+00:00,150,50,SE,Mid
330,20221218,3,2022-12-18 03:00:00+00:00,130,50,SE,Mid
330,20221218,4,2022-12-18 04:00:00+00:00,120,40,SE,Mid
330,20221218,5,2022-12-18 05:00:00+00:00,150,50,SE,Mid
330,20221218,6,2022-12-18 06:00:00+00:00,130,50,SE,Mid
330,20221218,7,2022-12-18 07:00:00+00:00,110,50,E,Mid
330,20221218,8,2022-12-18 08:00:00+00:00,140,60,SE,Mid
330,20221218,9,2022-12-18 09:00:00+00:00,140,70,SE,Mid
330,20221218,10,2022-12-18 10:00:00+00:00,150,70,SE,Mid
330,20221218,11,2022-12-18 11:00:00+00:00,140,70,SE,Mid
330,20221218,12,2022-12-18 12:00:00+00:00,140,80,SE,High
330,20221218,13,2022-12-18 13:00:00+00:00,140,80,SE,High
330,20221218,14,2022-12-18 14:00:00+00:00,150,90,SE,High
330,20221218,15,2022-12-18 15:00:00+00:00,150,90,SE,High
330,20221218,16,2022-12-18 16:00:00+00:00,150,100,SE,High
330,20221218,17,2022-12-18 17:00:00+00:00,160,100,S,High
330,20221218,18,2022-12-18 18:00:00+00:00,170,100,S,High
330,20221218,19,2022-12-18 19:00:00+00:00,170,90,S,High
330,20221218,20,2022-12-18 20:00:00+00:00,170,90,S,High
330,20221218,21,2022-12-18 21:00:00+00:00,160,100,S,High
330,20221218,22,2022-12-18 22:00:00+00:00,160,110,S,Extreme
330,20221218,23,2022-12-18 23:00:00+00:00,160,100,S,High
330,20221218,24,2022-12-19 00:00:00+00:00,170,110,S,Extreme
330,20221219,1,2022-12-19 01:00:00+00:00,170,110,S,Extreme
330,20221219,2,2022-12-19 02:00:00+00:00,170,100,S,High
330,20221219,3,2022-12-19 03:00:00+00:00,180,110,S,Extreme
330,20221219,4,2022-12-19 04:00:00+00:00,180,110,S,Extreme
330,20221219,5,2022-12-19 05:00:00+00:00,190,110,S,Extreme
330,20221219,6,2022-12-19 06:00:00+00:00,190,120,S,Extreme
330,20221219,7,2022-12-19 07:00:00+00:00,190,130,S,Extreme
330,20221219,8,2022-12-19 08:00:00+00:00,190,130,S,Extreme
330,20221219,9,2022-12-19 09:00:00+00:00,190,120,S,Extreme
330,20221219,10,2022-12-19 10:00:00+00:00,190,120,S,Extreme
330,20221219,11,2022-12-19 11:00:00+00:00,190,130,S,Extreme
330,20221219,12,2022-12-19 12:00:00+00:00,190,130,S,Extreme
330,20221219,13,2022-12-19 13:00:00+00:00,190,120,S,Extreme
330,20221219,14,2022-12-19 14:00:00+00:00,190,110,S,Extreme
330,20221219,15,2022-12-19 15:00:00+00:00,190,120,S,Extreme
330,20221219,16,2022-12-19 16:00:00+00:00,190,120,S,Extreme
330,20221219,17,2022-12-19 17:00:00+00:00,190,130,S,Extreme
330,20221219,18,2022-12-19 18:00:00+00:00,190,120,S,Extreme
330,20221219,19,2022-12-19 19:00:00+00:00,190,120,S,Extreme
330,20221219,20,2022-12-19 20:00:00+00:00,190,110,S,Extreme
330,20221219,21,2022-12-19 21:00:00+00:00,190,110,S,Extreme
330,20221219,22,2022-12-19 22:00:00+00:00,180,110,S,Extreme
330,20221219,23,2022-12-19 23:00:00+00:00,190,110,S,Extreme
330,20221219,24,2022-12-20 00:00:00+00:00,190,110,S,Extreme
330,20221220,1,2022-12-20 01:00:00+00:00,180,110,S,Extreme
330,20221220,2,2022-12-20 02:00:00+00:00,180,110,S,Extreme
330,20221220,3,2022-12-20 03:00:00+00:00,180,120,S,Extreme
330,20221220,4,2022-12-20 04:00:00+00:00,180,120,S,Extreme
330,20221220,5,2022-12-20 05:00:00+00:00,180,110,S,Extreme
330,20221220,6,2022-12-20 06:00:00+00:00,180,110,S,Extreme
330,20221220,7,2022-12-20 07:00:00+00:00,180,110,S,Extreme
330,20221220,8,2022-12-20 08:00:00+00:00,180,110,S,Extreme
330,20221220,9,2022-12-20 09:00:00+00:00,190,110,S,Extreme
330,20221220,10,2022-12-20 10:00:00+00:00,190,110,S,Extreme
330,20221220,11,2022-12-20 11:00:00+00:00,200,110,S,Extreme
330,20221220,12,2022-12-20 12:00:00+00:00,200,90,S,High
330,20221220,13,2022-12-20 13:00:00+00:00,210,90,SW,High
330,20221220,14,2022-12-20 14:00:00+00:00,200,80,S,High
330,20221220,15,2022-12-20 15:00:00+00:00,200,70,S,Mid
330,20221220,16,2022-12-20 16:00:00+00:00,200,50,S,Mid
330,20221220,17,2022-12-20 17:00:00+00:00,200,50,S,Mid
330,20221220,18,2022-12-20 18:00:00+00:00,220,50,SW,Mid
330,20221220,19,2022-12-20 19:00:00+00:00,230,30,SW,Low
330,20221220,20,2022-12-20 20:00:00+00:00,230,30,SW,Low
330,20221220,21,2022-12-20 21:00:00+00:00,220,30,SW,Low
330,20221220,22,2022-12-20 22:00:00+00:00,210,30,SW,Low
330,20221220,23,2022-12-20 23:00:00+00:00,220,30,SW,Low
330,20221220,24,2022-12-21 00:00:00+00:00,210,40,SW,Mid
330,20221221,1,2022-12-21 01:00:00+00:00,200,30,S,Low
330,20221221,2,2022-12-21 02:00:00+00:00,210,30,SW,Low
330,20221221,3,2022-12-21 03:00:00+00:00,190,30,S,Low
330,20221221,4,2022-12-21 04:00:00+00:00,190,30,S,Low
330,20221221,5,2022-12-21 05:00:00+00:00,190,30,S,Low
330,20221221,6,2022-12-21 06:00:00+00:00,180,40,S,Mid
330,20221221,7,2022-12-21 07:00:00+00:00,200,40,S,Mid
330,20221221,8,2022-12-21 08:00:00+00:00,200,50,S,Mid
330,20221221,9,2022-12-21 09:00:00+00:00,200,50,S,Mid
330,20221221,10,2022-12-21 10:00:00+00:00,200,80,S,High
330,20221221,11,2022-12-21 11:00:00+00:00,200,80,S,High
330,20221221,12,2022-12-21 12:00:00+00:00,200,80,S,High
330,20221221,13,2022-12-21 13:00:00+00:00,190,80,S,High
330,20221221,14,2022-12-21 14:00:00+00:00,190,80,S,High
330,20221221,15,2022-12-21 15:00:00+00:00,200,80,S,High
330,20221221,16,2022-12-21 16:00:00+00:00,190,80,S,High
330,20221221,17,2022-12-21 17:00:00+00:00,190,80,S,High
330,20221221,18,2022-12-21 18:00:00+00:00,190,80,S,High
330,20221221,19,2022-12-21 19:00:00+00:00,200,70,S,Mid
330,20221221,20,2022-12-21 20:00:00+00:00,200,70,S,Mid
330,20221221,21,2022-12-21 21:00:00+00:00,200,70,S,Mid
330,20221221,22,2022-12-21 22:00:00+00:00,200,60,S,Mid
330,20221221,23,2022-12-21 23:00:00+00:00,200,60,S,Mid
330,20221221,24,2022-12-22 00:00:00+00:00,200,60,S,Mid
330,20221222,1,2022-12-22 01:00:00+00:00,230,50,SW,Mid
330,20221222,2,2022-12-22 02:00:00+00:00,210,40,SW,Mid
330,20221222,3,2022-12-22 03:00:00+00:00,240,30,SW,Low
330,20221222,4,2022-12-22 04:00:00+00:00,270,40,W,Mid
330,20221222,5,2022-12-22 05:00:00+00:00,270,40,W,Mid
330,20221222,6,2022-12-22 06:00:00+00:00,280,40,W,Mid
330,20221222,7,2022-12-22 07:00:00+00:00,280,40,W,Mid
330,20221222,8,2022-12-22 08:00:00+00:00,250,40,W,Mid
330,20221222,9,2022-12-22 09:00:00+00:00,240,40,SW,Mid
330,20221222,10,2022-12-22 10:00:00+00:00,230,50,SW,Mid
330,20221222,11,2022-12-22 11:00:00+00:00,220,70,SW,Mid
330,20221222,12,2022-12-22 12:00:00+00:00,210,70,SW,Mid
330,20221222,13,2022-12-22 13:00:00+00:00,200,60,S,Mid
330,20221222,14,2022-12-22 14:00:00+00:00,190,60,S,Mid
330,20221222,15,2022-12-22 15:00:00+00:00,170,60,S,Mid
330,20221222,16,2022-12-22 16:00:00+00:00,180,60,S,Mid
330,20221222,17,2022-12-22 17:00:00+00:00,200,60,S,Mid
330,20221222,18,2022-12-22 18:00:00+00:00,220,70,SW,Mid
330,20221222,19,2022-12-22 19:00:00+00:00,220,80,SW,High
330,20221222,20,2022-12-22 20:00:00+00:00,220,70,SW,Mid
330,20221222,21,2022-12-22 21:00:00+00:00,230,70,SW,Mid
330,20221222,22,2022-12-22 22:00:00+00:00,250,70,W,Mid
330,20221222,23,2022-12-22 23:00:00+00:00,260,60,W,Mid
330,20221222,24,2022-12-23 00:00:00+00:00,260,50,W,Mid
330,20221223,1,2022-12-23 01:00:00+00:00,270,50,W,Mid
330,20221223,2,2022-12-23 02:00:00+00:00,280,40,W,Mid
330,20221223,3,2022-12-23 03:00:00+00:00,260,40,W,Mid
330,20221223,4,2022-12-23 04:00:00+00:00,270,40,W,Mid
330,20221223,5,2022-12-23 05:00:00+00:00,250,40,W,Mid
330,20221223,6,2022-12-23 06:00:00+00:00,210,30,SW,Low
330,20221223,7,2022-12-23 07:00:00+00:00,210,30,SW,Low
330,20221223,8,2022-12-23 08:00:00+00:00,180,30,S,Low
330,20221223,9,2022-12-23 09:00:00+00:00,170,30,S,Low
330,20221223,10,2022-12-23 10:00:00+00:00,140,30,SE,Low
330,20221223,11,2022-12-23 11:00:00+00:00,170,40,S,Mid
330,20221223,12,2022-12-23 12:00:00+00:00,130,50,SE,Mid
330,20221223,13,2022-12-23 13:00:00+00:00,110,50,E,Mid
330,20221223,14,2022-12-23 14:00:00+00:00,130,50,SE,Mid
330,20221223,15,2022-12-23 15:00:00+00:00,150,50,SE,Mid
330,20221223,16,2022-12-23 16:00:00+00:00,240,50,SW,Mid
330,20221223,17,2022-12-23 17:00:00+00:00,240,90,SW,High
330,20221223,18,2022-12-23 18:00:00+00:00,230,80,SW,High
330,20221223,19,2022-12-23 19:00:00+00:00,230,100,SW,High
330,20221223,20,2022-12-23 20:00:00+00:00,250,110,W,Extreme
330,20221223,21,2022-12-23 21:00:00+00:00,250,120,W,Extreme
330,20221223,22,2022-12-23 22:00:00+00:00,240,110,SW,Extreme
330,20221223,23,2022-12-23 23:00:00+00:00,240,110,SW,Extreme
330,20221223,24,2022-12-24 00:00:00+00:00,250,100,W,High
330,20221224,1,2022-12-24 01:00:00+00:00,240,100,SW,High
330,20221224,2,2022-12-24 02:00:00+00:00,230,80,SW,High
330,20221224,3,2022-12-24 03:00:00+00:00,230,80,SW,High
330,20221224,4,2022-12-24 04:00:00+00:00,230,80,SW,High
330,20221224,5,2022-12-24 05:00:00+00:00,230,70,SW,Mid
330,20221224,6,2022-12-24 06:00:00+00:00,220,70,SW,Mid
330,20221224,7,2022-12-24 07:00:00+00:00,220,70,SW,Mid
330,20221224,8,2022-12-24 08:00:00+00:00,220,70,SW,Mid
330,20221224,9,2022-12-24 09:00:00+00:00,230,70,SW,Mid
330,20221224,10,2022-12-24 10:00:00+00:00,240,70,SW,Mid
330,20221224,11,2022-12-24 11:00:00+00:00,240,70,SW,Mid
330,20221224,12,2022-12-24 12:00:00+00:00,230,50,SW,Mid
330,20221224,13,2022-12-24 13:00:00+00:00,220,50,SW,Mid
330,20221224,14,2022-12-24 14:00:00+00:00,220,60,SW,Mid
330,20221224,15,2022-12-24 15:00:00+00:00,220,50,SW,Mid
330,20221224,16,2022-12-24 16:00:00+00:00,210,50,SW,Mid
330,20221224,17,2022-12-24 17:00:00+00:00,190,40,S,Mid
330,20221224,18,2022-12-24 18:00:00+00:00,180,40,S,Mid
330,20221224,19,2022-12-24 19:00:00+00:00,180,60,S,Mid
330,20221224,20,2022-12-24 20:00:00+00:00,180,60,S,Mid
330,20221224,21,2022-12-24 21:00:00+00:00,180,60,S,Mid
330,20221224,22,2022-12-24 22:00:00+00:00,180,70,S,Mid
330,20221224,23,2022-12-24 23:00:00+00:00,200,70,S,Mid
330,20221224,24,2022-12-25 00:00:00+00:00,200,60,S,Mid
330,20221225,1,2022-12-25 01:00:00+00:00,200,60,S,Mid
330,20221225,2,2022-12-25 02:00:00+00:00,190,60,S,Mid
330,20221225,3,2022-12-25 03:00:00+00:00,170,60,S,Mid
330,20221225,4,2022-12-25 04:00:00+00:00,190,70,S,Mid
330,20221225,5,2022-12-25 05:00:00+00:00,180,70,S,Mid
330,20221225,6,2022-12-25 06:00:00+00:00,180,70,S,Mid
330,20221225,7,2022-12-25 07:00:00+00:00,180,70,S,Mid
330,20221225,8,2022-12-25 08:00:00+00:00,170,50,S,Mid
330,20221225,9,2022-12-25 09:00:00+00:00,180,50,S,Mid
330,20221225,10,2022-12-25 10:00:00+00:00,170,60,S,Mid
330,20221225,11,2022-12-25 11:00:00+00:00,180,50,S,Mid
330,20221225,12,2022-12-25 12:00:00+00:00,170,50,S,Mid
330,20221225,13,2022-12-25 13:00:00+00:00,170,50,S,Mid
330,20221225,14,2022-12-25 14:00:00+00:00,180,40,S,Mid
330,20221225,15,2022-12-25 15:00:00+00:00,180,30,S,Low
330,20221225,16,2022-12-25 16:00:00+00:00,180,30,S,Low
330,20221225,17,2022-12-25 17:00:00+00:00,210,30,SW,Low
330,20221225,18,2022-12-25 18:00:00+00:00,180,30,S,Low
330,20221225,19,2022-12-25 19:00:00+00:00,190,30,S,Low
330,20221225,20,2022-12-25 20:00:00+00:00,210,30,SW,Low
330,20221225,21,2022-12-25 21:00:00+00:00,200,30,S,Low
330,20221225,22,2022-12-25 22:00:00+00:00,220,50,SW,Mid
330,20221225,23,2022-12-25 23:00:00+00:00,220,70,SW,Mid
330,20221225,24,2022-12-26 00:00:00+00:00,220,70,SW,Mid
330,20221226,1,2022-12-26 01:00:00+00:00,220,70,SW,Mid
330,20221226,2,2022-12-26 02:00:00+00:00,210,80,SW,High
330,20221226,3,2022-12-26 03:00:00+00:00,210,90,SW,High
330,20221226,4,2022-12-26 04:00:00+00:00,200,90,S,High
330,20221226,5,2022-12-26 05:00:00+00:00,200,90,S,High
330,20221226,6,2022-12-26 06:00:00+00:00,210,100,SW,High
330,20221226,7,2022-12-26 07:00:00+00:00,210,110,SW,Extreme
330,20221226,8,2022-12-26 08:00:00+00:00,240,110,SW,Extreme
330,20221226,9,2022-12-26 09:00:00+00:00,290,100,W,High
330,20221226,10,2022-12-26 10:00:00+00:00,290,110,W,Extreme
330,20221226,11,2022-12-26 11:00:00+00:00,290,90,W,High
330,20221226,12,2022-12-26 12:00:00+00:00,300,90,NW,High
330,20221226,13,2022-12-26 13:00:00+00:00,290,80,W,High
330,20221226,14,2022-12-26 14:00:00+00:00,280,90,W,High
330,20221226,15,2022-12-26 15:00:00+00:00,280,90,W,High
330,20221226,16,2022-12-26 16:00:00+00:00,260,80,W,High
330,20221226,17,2022-12-26 17:00:00+00:00,260,80,W,High
330,20221226,18,2022-12-26 18:00:00+00:00,260,110,W,Extreme
330,20221226,19,2022-12-26 19:00:00+00:00,260,110,W,Extreme
330,20221226,20,2022-12-26 20:00:00+00:00,260,100,W,High
330,20221226,21,2022-12-26 21:00:00+00:00,260,100,W,High
330,20221226,22,2022-12-26 22:00:00+00:00,260,100,W,High
330,20221226,23,2022-12-26 23:00:00+00:00,250,90,W,High
330,20221226,24,2022-12-27 00:00:00+00:00,250,90,W,High
330,20221227,1,2022-12-27 01:00:00+00:00,260,100,W,High
330,20221227,2,2022-12-27 02:00:00+00:00,270,110,W,Extreme
330,20221227,3,2022-12-27 03:00:00+00:00,280,110,W,Extreme
330,20221227,4,2022-12-27 04:00:00+00:00,270,100,W,High
330,20221227,5,2022-12-27 05:00:00+00:00,270,90,W,High
330,20221227,6,2022-12-27 06:00:00+00:00,260,90,W,High
330,20221227,7,2022-12-27 07:00:00+00:00,260,70,W,Mid
330,20221227,8,2022-12-27 08:00:00+00:00,240,60,SW,Mid
330,20221227,9,2022-12-27 09:00:00+00:00,210,50,SW,Mid
330,20221227,10,2022-12-27 10:00:00+00:00,200,60,S,Mid
330,20221227,11,2022-12-27 11:00:00+00:00,210,60,SW,Mid
330,20221227,12,2022-12-27 12:00:00+00:00,200,60,S,Mid
330,20221227,13,2022-12-27 13:00:00+00:00,200,70,S,Mid
330,20221227,14,2022-12-27 14:00:00+00:00,200,80,S,High
