device_mmsi,Lenght,Width,Type
245634000,143,22,cargo
211555310,110,11,tanker
314259000,83,11,cargo
215541000,274,48,tanker
636093107,184,28,tanker
219170000,200,36,cargo
636020898,294,32,cargo
235026811,26,9,other
219414000,183,32,tanker
352822000,336,46,cargo
244690649,15,4,other
244630352,12,4,sailing
319499000,176,31,tanker
245306000,90,14,cargo
211462930,85,9,cargo
538004170,228,32,tanker
636019232,336,60,tanker
244060004,12,4,sailing
205327890,72,8,other
244820397,110,12,tanker
244710091,87,15,cargo
250002286,89,15,cargo
244378678,13,4,sailing
230695000,89,13,cargo
219019585,13,4,sailing
277573000,99.5,16,cargo
244314871,16,4,other
244090903,15,8,other
538009787,178,28,cargo
538005608,182,32,tanker
374040000,120,17,cargo
244050645,10,3,sailing
259000000,123,16,cargo
256341000,100,14,cargo
257761000,170,26,tanker
566393000,252,45,tanker
244700510,95,12,cargo
209217000,104,17,tanker
244780380,60,8,tanker
244660338,55,7,cargo
228423700,330,60,tanker
205881500,20,3,other
255803340,30,11,other
258038000,122,21,tanker
273325400,119,13,cargo
244090909,16,5,other
244059000,89,14,cargo
230613000,154,25,cargo
245471000,99,11,cargo
246273000,24,7,other
244437945,95,10,cargo
205668810,12,4,sailing
354800000,183,32,tanker
244730020,110,14,tanker
244989727,33,8,other
236213000,106,17,tanker
244630170,11,4,sailing
205535790,110,12,cargo
244700319,85,9,other
244620362,20,7,other
636092183,180,30,cargo
244660262,60,7,other
253242286,135,18,tanker
372062000,249,44,tanker
563068900,399,59,cargo
352140000,304,40,cargo
205555890,135,22,tanker
636017070,180,30,cargo
244128005,12,4,other
244363000,115,19,tanker
357075000,199,32,cargo
244180480,12,3,sailing
244750015,65,7,cargo
636021167,228,32,tanker
314465000,88,13,cargo
538010035,292,45,cargo
211641940,12,4,sailing
255806111,116,16,cargo
244830541,86,10,tanker
538007299,147,24,tanker
248114000,108,16,tanker
244700562,105,10,other
244630720,110,12,other
211672780,0,0,sailing
229933000,119,20,tanker
244810087,80,10,tanker
244615460,110,12,other
244870259,8,4,other
244184909,55,7,cargo
245889000,100,14,tanker
219112000,300,48,cargo
205491290,135,16,tanker
244019998,2,2,other
246346000,100,16,tanker
244890275,110,12,tanker
244740679,17,5,other
211628820,85,10,other
244013010,15,4,other
538002852,179,32,tanker
244670414,86,10,other
244710116,110,12,tanker
538010172,273,48,tanker
229760000,177,30,cargo
244770798,110,17,tanker
538005708,180,32,cargo
205446530,11,4,sailing
211849690,14,8,sailing
244615725,63,12,other
244020742,10,4,other
245281000,89,12,cargo
244620287,12,4,sailing
244130503,12,4,other
229929000,400,59,cargo
211221550,105,11.5,cargo
249773000,369,51,cargo
244870429,115,20,tanker
563056900,330,60,tanker
257539680,12,4,sailing
211542440,110,12,tanker
212006000,170,25,cargo
376205000,80,11,cargo
244660087,85,9,tanker
244770469,10,3,sailing
212153000,107,15,cargo
244020518,189,24,cargo
354643000,225,32,cargo
257037270,154,24,tanker
248701000,195,26,cargo
636015956,170,26,other
255806258,178,27,cargo
304264000,123.5,17,cargo
244850896,13,4,other
636020191,186,28,cargo
211506640,186,24,other
538009638,330,60,tanker
538005709,180,32,cargo
305115000,140,22,cargo
215127000,334,43,cargo
265794640,15,2,sailing
636016069,225,32,cargo
255806519,144,23,tanker
538006893,160,25,tanker
636018059,335,43,cargo
211138300,31,12,other
235110567,26,13,other
244057730,11,4,sailing
563142600,180,28,cargo
265024950,12,5,sailing
244650035,80,9,cargo
244740029,110,11,other
244750250,85,10,cargo
373051000,228,32,tanker
353136000,400,59,cargo
211473590,86,10,other
355249000,237,32,cargo
244090121,11,4,sailing
210549000,90,14,cargo
209336000,88,11,cargo
205427290,183,12,cargo
244052332,14,5,sailing
636022491,292,42,cargo
246709000,57,8,sailing
256785000,197,32,cargo
244150813,102,18,cargo
244100718,10,4,sailing
249928000,101,16,cargo
636016432,280,32,cargo
305024000,146,19,cargo
227928270,8,3,sailing
211805880,15,5,other
244110576,12,4,sailing
244136399,11,4,sailing
219015298,129,20,tanker
244690555,9,3,other
244740163,12,4,sailing
246526000,25,10,other
210067000,100,14,tanker
244170986,12,4,other
246364000,36,7,other
244660907,55,6,other
211773960,0,1,other
246131000,20,5,other
244620417,22,5,other
244750306,110,12,other
230168950,15,5,sailing
269112210,14,8,sailing
244670107,32,5,tanker
249012000,250,44,tanker
477455800,183,35,tanker
256251000,134,21,tanker
314398000,90,15,cargo
244660483,110,12,tanker
211181450,13,4,sailing
538009099,183,32,tanker
275511000,90,13,cargo
244122613,15,4,sailing
205514490,67,8,cargo
209963000,105,15,cargo
211203220,12,4,sailing
664444000,188,32,tanker
261000592,17,4,sailing
244119920,9,3,other
258099460,0,0,sailing
258437000,76,16,other
244090107,41,15,other
205391390,135,12,other
244710776,100,11,other
248794000,399,58,cargo
244620462,10,2,sailing
259982000,183,32,tanker
215928000,101,20,tanker
219027995,163,21,cargo
255806161,108,18,cargo
244630797,110,14,other
244810759,110,12,tanker
244070083,10,3,other
229344000,95,13,cargo
244830802,14,4,sailing
209671000,90,13,cargo
229847000,183,27,tanker
244670401,35,8,other
244650939,0,0,other
244660542,109,23,cargo
244650051,13,4,other
636016423,294,32,cargo
210167000,142,20,cargo
477423800,366,52,cargo
205300190,80,9,cargo
246388000,130,15,cargo
244670858,85,10,tanker
209989000,90,14,cargo
538005785,184,27,tanker
244670095,0,8,other
218292000,200,32,tanker
225370000,90,15,cargo
275114000,17,5,sailing
244750260,15,5,cargo
210299000,100,14,tanker
244870204,12,4,other
244810099,0,0,other
244660407,11,3,sailing
244050658,67,15,other
244103000,19,7,other
244015937,8,2,other
211297010,86,9,cargo
257983000,187,27,tanker
538007533,183,27,tanker
244740552,55,7,cargo
357175000,293,32,cargo
205451790,85,9,cargo
244750081,110,12,other
244000637,10,4,other
244660955,110,11,cargo
211613920,12,4,sailing
244020721,86,12,tanker
244620955,70,12,cargo
244710626,110,12,cargo
219110000,200,36,cargo
205714100,11,4,sailing
211509750,77,8,cargo
244660819,55,8,other
244315000,184,26,cargo
538007440,230,32,cargo
357770000,400,62,cargo
244690836,70,8,other
538005846,368,51,cargo
563063800,183,32,tanker
477690600,260,32,cargo
210223000,104,16,cargo
244710940,110,12,other
538005805,183,32,tanker
636019386,333,60,tanker
205770000,97,16,tanker
636015646,220,33,cargo
244049268,11,4,sailing
244650187,15,4,other
244034560,10,3,other
257507000,83,19,cargo
538004601,183,32,cargo
244170620,110,12,tanker
244700513,110,9,cargo
374518000,199,32,cargo
244210812,13,4,sailing
245242000,138,28,other
255806470,105,15,cargo
244345000,42,8,other
219019139,399,60,cargo
244710018,89,9,other
636021680,167,23,cargo
244090139,12,5,other
257374000,140,22,tanker
244890229,0,0,other
205244190,110,12,tanker
211595460,110,12,other
244225000,36,7,other
566878000,178,29,cargo
244775000,19,5,other
257456000,183,32,tanker
244798000,35,10,other
538003461,292,45,cargo
244140423,11,4,sailing
304712000,108,18,cargo
244620173,32,8,other
319014800,124,20,tanker
314547000,88,13,cargo
244730389,24.5,8,other
564399000,223,32,cargo
236446000,100,20,tanker
219019094,399,60,cargo
357982000,58,14,other
356555000,180,30,cargo
353830000,118,15,cargo
538005550,144,22,tanker
244650313,12,4,sailing
244115644,23,6,other
244670002,83,10,tanker
256838000,99,13,tanker
253077000,24,5,other
538008703,169,25,tanker
538005521,200,35,cargo
211689790,10,3,sailing
538006753,200,24,cargo
215589000,183,25,tanker
246271000,14,4,other
257754000,111,14,cargo
205340000,75,18,other
244630036,90,12,cargo
205519790,62,6,cargo
232024448,90,15,cargo
245502000,101,18,cargo
244050281,11,4,sailing
211442250,110,12,tanker
219127000,175,29,tanker
354212000,294,32,cargo
538005523,147,24,tanker
636017746,292,45,cargo
232023282,18,6,other
244750586,80,8,other
211511490,13,4,sailing
244620698,135,15,cargo
211512810,110,12,tanker
477642700,199,30,cargo
244730299,86,10,cargo
477581400,260,32,cargo
244010894,10,4,sailing
538002775,195,32,tanker
244615208,16,5,other
205244890,110,12,cargo
538009536,180,29,cargo
538004294,183,32,tanker
244090416,5,1,other
548987000,229,32,cargo
244045123,0,0,sailing
244780014,110,12,cargo
244010127,14,5,sailing
247282600,140,22,tanker
244130038,12,4,sailing
244870389,8,3,other
205528990,86,12,tanker
244710625,86,9,other
563098700,229,32,cargo
636017022,188,30,cargo
311027700,249,44,tanker
244650126,15,0,sailing
265411000,170,24,cargo
355320000,144,23,tanker
211333700,68,12,tanker
368053000,292,32,cargo
538009247,250,44,tanker
211525600,86,10,tanker
244830385,65,8,cargo
477866900,141,24,tanker
244660976,80,9,other
211169410,110,21,cargo
244670093,13,4,other
244153503,13,4,other
244730977,135,12,cargo
636020785,340,62,cargo
244700841,0,0,other
538009232,183,32,tanker
244820591,11,4,other
636020880,230,32,tanker
244100416,12,4,sailing
244660988,14,4,sailing
244700376,110,10,other
245405000,110,14,tanker
232034242,12,0,other
244660291,86,10,tanker
244615937,10,3,sailing
244153623,0,0,other
256765000,89,13,tanker
257601000,100,17,tanker
244404000,12,3,other
215769000,120,17,tanker
538008916,274,48,tanker
244740693,110,11,cargo
244264131,9,6,other
253780000,89,15,cargo
244780631,55,7,cargo
244650832,110,12,cargo
538010229,244,42,tanker
255806303,127,19,tanker
244058103,10,3,sailing
232032735,106,15,cargo
211347590,10,3,sailing
636092995,209,30,cargo
245199000,40,10,other
265639930,11,3,sailing
244087082,10,7,sailing
211494520,13,4,sailing
232035207,90,15,cargo
245875000,33,13,other
210155000,95,16,other
244090948,12,4,other
210383000,88,12,cargo
244780177,11,3,other
244784000,99,16,tanker
636022121,274,48,tanker
244810110,12,4,sailing
244013252,10,4,sailing
257026000,96,21,other
205523300,15,4,other
244660297,135,15,cargo
636014336,176,31,tanker
244670978,85,10,tanker
227979620,0,0,sailing
245039000,31,11,other
244650631,135,12,cargo
269057360,135,15,other
563850000,200,32,cargo
244615365,172,12,other
261032330,13,4,sailing
219023746,0,0,sailing
244830800,10,3,other
244750280,11,4,sailing
245461000,103,15,tanker
246417000,36,7,other
211215340,30,9,other
246670000,114,14,cargo
538003035,0,0,cargo
636019071,250,44,tanker
273350280,140,17,cargo
232012756,75,12,cargo
636016505,244,42,tanker
244075000,24,7,other
209659000,170,27,cargo
477857000,200,31,cargo
219631000,399,60,cargo
255806192,126,19,tanker
244810693,85,10,tanker
354530000,275,32,cargo
244615897,102,12,cargo
211271050,111,15,tanker
311023800,160,26,other
353108000,160,27,tanker
205388690,110,12,cargo
538010062,183,32,tanker
244830119,63,8,cargo
244060192,110,12,tanker
211513570,110,12,tanker
211372380,9,3,sailing
244013582,12,4,sailing
244637000,39,8,other
210281000,150,17,cargo
244005831,12,4,sailing
245431000,23,8,other
244660705,135,15,other
211524390,13,4,sailing
314194000,88,13,cargo
244620446,82,8,cargo
241644000,333,60,tanker
232024937,292,45,cargo
244730929,11,4,sailing
538003324,128,20,tanker
244650012,85,9,cargo
246414000,35,9,other
205506810,12,4,sailing
212657000,100,16,cargo
241300000,225,32,cargo
205238790,61,15.5,cargo
244750145,74,8,cargo
636020369,333,60,tanker
244260179,12,4,other
244710140,17,5,other
351533000,133,21,tanker
246777000,130,38,other
246540001,30,7,other
636019174,400,59,cargo
477439200,333,60,tanker
256144000,222,29,cargo
245254000,21,5,other
235074621,292,45,cargo
244020438,10,4,sailing
244620869,110,13,tanker
229866000,121,16,tanker
244700605,80,7,cargo
219031010,11,4,other
211455520,110,12,tanker
538004885,144,24,tanker
244700863,22,6,other
357072000,229,32,cargo
244660919,70,8,other
244810767,11,4,other
232016638,13,5,other
244620320,135,15,cargo
244730754,8,2,other
538005904,199,32,cargo
244150562,9,3,other
219327000,183,32,tanker
255805280,29,12,other
636015074,146,25,tanker
244020928,12,4,sailing
244125138,17,8,other
244000710,16,5,sailing
244924143,14,4,sailing
244010794,11,4,sailing
538005654,183,32,tanker
244670448,26,6,other
244690436,80,9,cargo
249562000,190,32,cargo
218085000,188,32,tanker
244014995,65,7,cargo
477305900,299,48,cargo
538009160,292,45,cargo
247373700,113,18,tanker
250006644,87,15,cargo
229191000,155,21,cargo
477225800,184,28,tanker
432946000,327,55,cargo
538004164,277,44,tanker
215289000,144,23,tanker
259362000,154,31,other
205492390,135,12,cargo
477735100,154,36,tanker
354499000,337,46,cargo
210529000,89,13,cargo
205392390,85,12,other
244727898,0,0,other
305937000,88,12,cargo
244138646,10,4,sailing
205928810,12,4,sailing
244650965,63,7,cargo
246639000,82,12,cargo
636018702,368,51,cargo
244740941,110,12,tanker
244810098,0,0,other
220498000,144,23,tanker
211796560,17,5,other
244630131,135,12,cargo
244630718,110,12,other
210008000,141,21,cargo
235099946,298,46,tanker
211550590,12,4,sailing
232025679,11,2,sailing
244721379,15,5,other
304011025,89,12,other
244697000,32,12,other
244890610,183,12,cargo
211863150,12,4,sailing
246189000,23,6,other
244670421,135,12,cargo
428041000,261,32,cargo
211527130,10,3,sailing
226002320,57,5,other
244750961,86,10,tanker
244250716,11,4,sailing
220530000,183,27,tanker
538009056,250,44,tanker
244009254,10,4,sailing
205724000,89,12,cargo
244099454,135,15,tanker
244730426,17,5,other
244770214,85,10,cargo
232020323,26,12,other
636015335,147,23,cargo
205505390,85,10,other
244770913,13,4,other
211750150,13,4,other
205380930,11,4,sailing
244730269,11,4,sailing
244020317,12,4,sailing
244620701,135,17,cargo
244373705,23,5,other
244660046,110,11,other
311005600,190,29,cargo
563040500,300,50,cargo
244690316,86,12,other
211744260,110,12,tanker
253242357,110,12,other
244690482,135,12,tanker
311018700,229,42,tanker
244094259,10,4,sailing
211187850,9,3,other
246403000,89,14,cargo
371495000,292,45,cargo
241467000,295,46,tanker
244650990,68,8,cargo
205268590,80,9,cargo
244974000,18,5,other
205688000,83,12,cargo
244006118,172,11,cargo
538008654,180,28,cargo
305630000,161,27,cargo
244780874,135,12,cargo
205646710,12,4,other
259100000,144,24,tanker
244780315,80,10,cargo
248622000,107,15,cargo
211668860,10,3,other
205393190,110,12,tanker
246110000,122,16,cargo
248533000,143,21,tanker
244620186,11,4,sailing
245157000,88,13,cargo
244137325,110,12,tanker
244050740,13,4,sailing
244615347,12,4,sailing
563166100,399,62,cargo
244660951,110,12,cargo
244070560,10,3,sailing
205288070,12,4,sailing
244010252,11,3,sailing
244690771,116.5,12.5,other
311028300,91,14,cargo
304214000,100,13,cargo
245241000,95,14,cargo
244002228,135,14,tanker
538005399,184,27,tanker
219021000,399,60,cargo
244002128,12,4,other
244020006,12,3,sailing
244395140,12,7,other
244700582,111,12,other
244750311,86,9,cargo
244700680,64,16,other
244001852,12,4,other
244700127,20,6,other
355289000,237,32,cargo
249702000,105,16,tanker
212651000,106,16,tanker
244060009,12,4,sailing
219030525,13,4,sailing
205283000,180,30,tanker
257678630,12,4,sailing
215506000,162,22,tanker
220480000,175,29,tanker
354490000,229,32,cargo
244730296,13,4,other
636014800,190,32,cargo
244031327,135,63,other
219018986,399,60,cargo
244730968,18,5,other
219021321,92,15,tanker
244130241,13,4,other
244060223,26,7,other
244650129,57,6,cargo
564739000,145,25,tanker
205503990,86,10,tanker
244690798,55,8,cargo
244020615,188,23,cargo
563099900,183,32,tanker
244030577,13,5,sailing
244060826,86,9,cargo
246090000,90,15,cargo
241659000,274,48,tanker
538009942,228,32,tanker
371103000,181,32,tanker
636017165,146,24,tanker
244670085,54,6,tanker
538010212,184,28,tanker
244620116,10,3,sailing
310654000,274,48,tanker
244020712,10,2,sailing
538008612,199,32,cargo
370110000,15,5,other
244870189,87,15,cargo
538009998,180,32,cargo
211822600,11,3,sailing
205386510,12,4,other
244710402,85,10,tanker
563674000,157,25,tanker
244670489,86,9.5,cargo
983110317,6,2,other
244670650,14,4,other
211274030,110,11,tanker
219861000,399,58,cargo
244710133,147.5,17.5,cargo
211469120,10,3,sailing
244615623,10,3,other
211868670,110,10,cargo
244650805,135,15,cargo
